run,type,module,name,attrname,attrvalue,value
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.li,protocolMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].lo.upperLayerOut.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].lo,typename,,,"""inet.linklayer.loopback.Loopback"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].lo,displayStringTextFormat,,,"""rcv:{numRcvdOK} snt:{numSent}"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.lo[0].lo,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].lo,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0].lo,mtu,,,4470B
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.lo[0].lo,mtu,unit,B,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0],typename,,,"""inet.linklayer.loopback.LoopbackInterface"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0],displayStringTextFormat,,,"""%a (%i)\n%m"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.lo[0],displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0],recordPcap,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0],numPcapRecorders,,,0
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.lo[0],interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac.phys$o.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].phys$i.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].upperLayerIn.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac.upperLayerOut.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,typename,,,"""inet.linklayer.ethernet.common.EthernetQueue"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,displayStringTextFormat,,,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].queue,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,packetCapacity,,,1000
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,dataCapacity,,,-1b
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].queue,dataCapacity,unit,b,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,dropperClass,,,"""inet::queueing::PacketAtCollectionEndDropper"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,comparatorClass,,,"""inet::EthernetFrameTypeComparator"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].queue,bufferModule,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,typename,,,"""inet.linklayer.ethernet.basic.EthernetMacPhy"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,displayStringTextFormat,,,"""rate: %b\nsent: %s, rcvd: %r\nqueue: %q, drop: %d"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,sendRawBytes,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,promiscuous,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,duplexMode,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,allowNonstandardBitrate,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,receptionMode,,,"""auto"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,receptionMode,enum,"onStart,auto,onEnd,forceOnEnd",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,mtu,,,1500B
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,mtu,unit,B,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,fcsMode,,,"""computed"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,fcsMode,enum,"declared,computed",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,stopOperationExtraTime,,,-1s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,stopOperationExtraTime,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0].mac,stopOperationTimeout,,,2s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0].mac,stopOperationTimeout,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],typename,,,"""inet.linklayer.ethernet.basic.EthernetInterface"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],displayStringTextFormat,,,"""%a (%i)\n%m"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0],displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],recordPcap,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],numPcapRecorders,,,0
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],protocol,,,"""ethernetmac"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],address,,,"""0A-AA-00-00-00-05"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0],address,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],duplexMode,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],csmacdSupport,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],bitrate,,,0bps
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0],bitrate,unit,bps,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.eth[0],fcsMode,,,"""computed"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.eth[0],fcsMode,enum,"declared,computed",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.transportIn.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up.out[0].channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp.out[2].channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ifIn.channel,typename,,,"""ned.IdealChannel"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,typename,,,"""inet.networklayer.configurator.ipv4.Ipv4NodeConfigurator"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,displayStringTextFormat,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.configurator,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,routingTableModule,,,"""SingleBssNetwork.server.ipv4.routingTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,networkConfiguratorModule,,,"""configurator"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.configurator,configureRoutingTable,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,typename,,,"""inet.networklayer.ipv4.Ipv4RoutingTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,displayStringTextFormat,,,"""{routingTableStatusText}"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.routingTable,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,routerId,,,"""auto"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,netmaskRoutes,,,"""*"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,forwarding,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,multicastForwarding,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,useAdminDist,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.routingTable,routingFile,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.natTable,typename,,,"""inet.networklayer.ipv4.Ipv4NatTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.natTable,displayStringTextFormat,,,"""{numNatEntries} entries"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.natTable,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.natTable,networkProtocolModule,,,"""^.ip"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.natTable,config,,,xml('<config/>\n')
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,typename,,,"""inet.common.MessageDispatcher"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,displayStringTextFormat,,,"""processed {numProcessedPackets} pk ({processedTotalLength})"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.up,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,forwardServiceRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,forwardProtocolRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,interfaceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,serviceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.up,protocolMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,typename,,,"""inet.networklayer.ipv4.Igmpv2"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,displayStringTextFormat,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,routingTableModule,,,"""SingleBssNetwork.server.ipv4.routingTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,checksumMode,,,"""computed"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,checksumMode,enum,"declared,computed",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,enabled,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,robustnessVariable,,,2
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,queryInterval,,,125s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,queryInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,queryResponseInterval,,,10s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,queryResponseInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,groupMembershipInterval,,,260s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,groupMembershipInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,otherQuerierPresentInterval,,,255s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,otherQuerierPresentInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,startupQueryInterval,,,31.25s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,startupQueryInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,startupQueryCount,,,2
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,lastMemberQueryInterval,,,1s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,lastMemberQueryInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,lastMemberQueryCount,,,2
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.igmp,unsolicitedReportInterval,,,10s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.igmp,unsolicitedReportInterval,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,typename,,,"""inet.networklayer.ipv4.Icmp"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,displayStringTextFormat,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.icmp,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,routingTableModule,,,"""SingleBssNetwork.server.ipv4.routingTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,checksumMode,,,"""computed"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.icmp,checksumMode,enum,"declared,computed",
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.icmp,checksumMode,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.icmp,quoteLength,,,8B
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.icmp,quoteLength,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.icmp,quoteLength,unit,B,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,typename,,,"""inet.common.MessageDispatcher"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,displayStringTextFormat,,,"""processed {numProcessedPackets} pk ({processedTotalLength})"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.mp,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,forwardServiceRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,forwardProtocolRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,interfaceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,serviceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.mp,protocolMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,typename,,,"""inet.networklayer.ipv4.Ipv4"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,displayStringTextFormat,,,"""{ipv4StatusText}"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.ip,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,routingTableModule,,,"""SingleBssNetwork.server.ipv4.routingTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,arpModule,,,"""SingleBssNetwork.server.ipv4.arp"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,icmpModule,,,"""SingleBssNetwork.server.ipv4.icmp"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,checksumMode,,,"""computed"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.ip,checksumMode,enum,"declared,computed",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,timeToLive,,,32
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,multicastTimeToLive,,,32
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,fragmentTimeout,,,60s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.ip,fragmentTimeout,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,limitedBroadcast,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,directBroadcastInterfaces,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,enableLocalOutMulticastRouting,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,enableTimestampOption,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.ip,maxLifetime,,,-1s
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.ip,maxLifetime,unit,s,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.arp,typename,,,"""inet.networklayer.arp.ipv4.GlobalArp"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.arp,displayStringTextFormat,,,""""""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.arp,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.arp,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.arp,addressType,,,"""ipv4"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.arp,addressType,enum,"ipv4,ipv6,mac,moduleid,modulepath",
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,typename,,,"""inet.common.MessageDispatcher"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,displayStringTextFormat,,,"""processed {numProcessedPackets} pk ({processedTotalLength})"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4.lp,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,forwardServiceRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,forwardProtocolRegistration,,,true
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,interfaceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,serviceMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4.lp,protocolMapping,,,{}
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,typename,,,"""inet.networklayer.ipv4.Ipv4NetworkLayer"""
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,displayStringTextFormat,,,"""%i"""
BaselineHtMcs7-0-20260808-12:40:38-38592,attr,SingleBssNetwork.server.ipv4,displayStringTextFormat,mutable,,
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,forwarding,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,multicastForwarding,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,hasIpsec,,,false
BaselineHtMcs7-0-20260808-12:40:38-38592,param,SingleBssNetwork.server.ipv4,interfaceTableModule,,,"""SingleBssNetwork.server.interfaceTable"""
